timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
125000,4,116.5733319061189,7.490134282371994,164.3,45.53251585405753,0.0,1.0,1.0,0.0,29.61489821113646,6.6947588443756105,-0.0250424861907959,-0.2750425457954407,nan,nan
130000,4,226.55601108556147,112.22821527828691,208.0,74.03377607551839,0.5,0.5,0.7,0.0,37.08449601490283,3.5412555813789366,0.1349132239818573,-0.11508683562278747,335.08819423913957,271.0
135000,4,160.05160782546736,93.32209868974945,165.4,11.49956520917204,0.3,0.7,0.9,0.0,33.2116632667603,5.139424002170562,0.05679471492767334,-0.19320534467697142,298.4529428134362,181.66666666666666
140000,4,166.40500701586717,80.05642268114103,147.5,23.716028335284136,0.3,0.7,1.0,0.0,27.556027002818883,5.086491596698761,0.014144724607467652,-0.23585529923439025,288.29960644679767,170.33333333333334
145000,4,199.69961861371993,91.467754757058,134.3,30.974344222275313,0.5,0.5,0.7,0.0,28.885494406335056,3.883116227388382,0.11544605493545532,-0.13455395698547362,290.70329615175723,165.0
150000,4,107.51653796921019,9.439936682492501,123.4,12.34665946724052,0.0,1.0,1.0,0.0,27.947903507971205,7.043773126602173,-0.04795709252357483,-0.2979571521282196,nan,nan
155000,4,180.61258855222258,80.41176968556977,164.1,26.655018289245273,0.4,0.6,0.9,0.0,31.883264879113995,4.333686625957489,0.06462210118770599,-0.18537791073322296,278.7357880976051,164.0
160000,4,180.072608310543,79.80144926493682,135.7,22.578972518695355,0.4,0.6,0.9,0.0,28.38065128212329,4.493046122789383,0.059180927276611325,-0.1908190965652466,277.4405264654197,162.0
165000,4,240.4680090934351,94.44438598216722,229.0,69.55285759765734,0.8,0.2,0.8,0.0,37.076136521575975,1.6842573225498199,0.11084664463996888,-0.1391533672809601,276.29556030466756,253.5
170000,4,215.0765161018353,102.7055106572211,196.1,55.768180891974595,0.4,0.6,0.7,0.0,32.391874408349395,4.3351305544376375,0.10562061965465545,-0.1443794161081314,339.5177594339475,249.0
175000,4,241.88088524470805,170.130646657551,202.0,82.9529987402505,0.4,0.6,0.6,0.0,36.489847374963574,4.346996027231216,0.23680720925331117,-0.013192826509475708,446.31728602710064,290.0
180000,4,207.0278479126253,112.50093810743249,164.4,54.365798071949605,0.4,0.6,0.8,0.0,30.574523063164087,4.289301282167434,0.10812174081802368,-0.14187827110290527,343.9684416987002,220.5
185000,4,318.07606919063255,131.5666755908628,239.1,92.37797356513077,0.7,0.3,0.3,0.0,39.019369291351175,2.528748881816864,0.5681638836860656,0.3181638360023499,398.27131182008554,277.42857142857144
190000,4,349.705801903049,98.92734449591349,216.3,48.71970853771603,0.9,0.1,0.5,0.0,37.89781142018037,1.250470793247223,0.37280017137527466,0.12280012369155884,374.96173059429407,221.88888888888889
195000,4,441.3088048117599,63.01192450913606,353.7,58.69591127156985,1.0,0.0,0.0,0.0,49.35094033367932,0.6917792916297912,0.7234099626541137,0.4734099507331848,441.3088048117599,353.7
200000,4,344.1118056705571,114.95258343239611,218.2,53.58880480100298,0.8,0.2,0.6,0.0,36.62968565059127,1.8755987286567688,0.5120076477527619,0.26200762391090393,399.0236267873988,240.0
205000,4,295.5967154198908,119.932203335932,197.5,44.57858230136979,0.7,0.3,0.3,0.0,34.48564008299727,2.476567667722702,0.7137772262096405,0.4637772023677826,372.0553647919857,219.71428571428572
210000,4,397.95990314011,77.42363941809963,232.9,52.915876634522455,1.0,0.0,0.1,0.0,38.97851815470494,0.6404114544391633,0.8711496114730835,0.6211496114730835,397.95990314011,232.9
